[I 190407 08:12:46 main:191]  Latitude: [11.0, 20.0, 7.3]; Longitude: [25.0, 44.0, 27.5]
[I 190407 08:12:51 main:191]  Latitude: [11.0, 5.0, 5.9]; Longitude: [25.0, 55.0, 42.4]
[I 190407 08:12:56 main:191]  Latitude: [10.0, 50.0, 4.0]; Longitude: [26.0, 6.0, 56.1]
[I 190407 08:13:01 main:191]  Latitude: [10.0, 35.0, 1.5]; Longitude: [26.0, 18.0, 8.5]
[I 190407 08:13:06 main:191]  Latitude: [10.0, 19.0, 58.6]; Longitude: [26.0, 29.0, 19.6]
[I 190407 08:13:11 main:191]  Latitude: [10.0, 4.0, 55.2]; Longitude: [26.0, 40.0, 29.6]
[I 190407 08:13:16 main:191]  Latitude: [9.0, 49.0, 51.3]; Longitude: [26.0, 51.0, 38.5]
[I 190407 08:13:21 main:191]  Latitude: [9.0, 34.0, 46.9]; Longitude: [27.0, 2.0, 46.2]
[I 190407 08:13:26 main:191]  Latitude: [9.0, 19.0, 42.1]; Longitude: [27.0, 13.0, 52.8]
[I 190407 08:13:32 main:191]  Latitude: [9.0, 4.0, 36.9]; Longitude: [27.0, 24.0, 58.4]
[I 190407 08:13:37 main:191]  Latitude: [8.0, 46.0, 30.0]; Longitude: [27.0, 38.0, 15.7]
[I 190407 08:13:42 main:191]  Latitude: [8.0, 31.0, 23.8]; Longitude: [27.0, 49.0, 19.1]
[I 190407 08:13:47 main:191]  Latitude: [8.0, 16.0, 17.3]; Longitude: [28.0, 0.0, 21.5]
[I 190407 08:13:52 main:191]  Latitude: [8.0, 1.0, 10.3]; Longitude: [28.0, 11.0, 22.9]
[I 190407 08:13:57 main:191]  Latitude: [7.0, 46.0, 3.0]; Longitude: [28.0, 22.0, 23.4]
[I 190407 08:14:02 main:191]  Latitude: [7.0, 30.0, 55.3]; Longitude: [28.0, 33.0, 23.1]
[I 190407 08:14:07 main:191]  Latitude: [7.0, 15.0, 47.3]; Longitude: [28.0, 44.0, 21.9]
[I 190407 08:14:12 main:191]  Latitude: [7.0, 0.0, 38.9]; Longitude: [28.0, 55.0, 19.9]
[I 190407 08:14:17 main:191]  Latitude: [6.0, 45.0, 30.2]; Longitude: [29.0, 6.0, 17.1]
[I 190407 08:14:22 main:191]  Latitude: [6.0, 30.0, 21.2]; Longitude: [29.0, 17.0, 13.5]
[I 190407 08:14:27 main:191]  Latitude: [6.0, 15.0, 11.9]; Longitude: [29.0, 28.0, 9.3]
[I 190407 08:14:32 main:191]  Latitude: [6.0, 0.0, 2.3]; Longitude: [29.0, 39.0, 4.3]
[I 190407 08:14:37 main:191]  Latitude: [5.0, 44.0, 52.4]; Longitude: [29.0, 49.0, 58.6]
[I 190407 08:14:43 main:191]  Latitude: [5.0, 26.0, 40.2]; Longitude: [30.0, 3.0, 3.0]
[I 190407 08:14:48 main:191]  Latitude: [5.0, 11.0, 29.7]; Longitude: [30.0, 13.0, 56.0]
[I 190407 08:14:53 main:191]  Latitude: [4.0, 56.0, 19.0]; Longitude: [30.0, 24.0, 48.4]
[I 190407 08:14:58 main:191]  Latitude: [4.0, 41.0, 8.1]; Longitude: [30.0, 35.0, 40.2]
[I 190407 08:15:03 main:191]  Latitude: [4.0, 25.0, 56.9]; Longitude: [30.0, 46.0, 31.6]
[I 190407 08:15:08 main:191]  Latitude: [4.0, 10.0, 45.6]; Longitude: [30.0, 57.0, 22.4]
[I 190407 08:15:13 main:191]  Latitude: [3.0, 55.0, 34.0]; Longitude: [31.0, 8.0, 12.8]
[I 190407 08:15:18 main:191]  Latitude: [3.0, 40.0, 22.3]; Longitude: [31.0, 19.0, 2.8]
[I 190407 08:15:23 main:191]  Latitude: [3.0, 25.0, 10.4]; Longitude: [31.0, 29.0, 52.3]
[I 190407 08:15:28 main:191]  Latitude: [3.0, 9.0, 58.3]; Longitude: [31.0, 40.0, 41.5]
[I 190407 08:15:34 main:191]  Latitude: [2.0, 51.0, 43.6]; Longitude: [31.0, 53.0, 40.0]
[I 190407 08:15:39 main:191]  Latitude: [2.0, 36.0, 31.3]; Longitude: [32.0, 4.0, 28.5]
[I 190407 08:15:44 main:191]  Latitude: [2.0, 21.0, 18.7]; Longitude: [32.0, 15.0, 16.6]
[I 190407 08:15:49 main:191]  Latitude: [2.0, 6.0, 6.1]; Longitude: [32.0, 26.0, 4.5]
[I 190407 08:15:54 main:191]  Latitude: [1.0, 50.0, 53.4]; Longitude: [32.0, 36.0, 52.2]
[I 190407 08:15:59 main:191]  Latitude: [1.0, 35.0, 40.6]; Longitude: [32.0, 47.0, 39.7]
[I 190407 08:16:04 main:191]  Latitude: [1.0, 20.0, 27.7]; Longitude: [32.0, 58.0, 27.0]
[I 190407 08:16:09 main:191]  Latitude: [1.0, 5.0, 14.7]; Longitude: [33.0, 9.0, 14.2]
[I 190407 08:16:14 main:191]  Latitude: [-0.0, 50.0, 1.7]; Longitude: [33.0, 20.0, 1.2]
[I 190407 08:16:19 main:191]  Latitude: [-0.0, 34.0, 48.6]; Longitude: [33.0, 30.0, 48.2]
[I 190407 08:16:24 main:191]  Latitude: [-0.0, 19.0, 35.5]; Longitude: [33.0, 41.0, 35.1]
[I 190407 08:16:29 main:191]  Latitude: [-0.0, 4.0, 22.3]; Longitude: [33.0, 52.0, 22.0]
[I 190407 08:16:34 main:191]  Latitude: [0.0, 10.0, 50.8]; Longitude: [34.0, 3.0, 8.8]
[I 190407 08:16:40 main:191]  Latitude: [0.0, 29.0, 6.6]; Longitude: [34.0, 16.0, 5.1]
[I 190407 08:16:45 main:191]  Latitude: [0.0, 44.0, 19.7]; Longitude: [34.0, 26.0, 52.1]
[I 190407 08:16:50 main:191]  Latitude: [0.0, 59.0, 32.8]; Longitude: [34.0, 37.0, 39.2]
[I 190407 08:16:55 main:191]  Latitude: [1.0, 14.0, 45.9]; Longitude: [34.0, 48.0, 26.4]
[I 190407 08:17:00 main:191]  Latitude: [1.0, 29.0, 59.0]; Longitude: [34.0, 59.0, 13.7]
[I 190407 08:17:05 main:191]  Latitude: [1.0, 45.0, 11.9]; Longitude: [35.0, 10.0, 1.2]
[I 190407 08:17:10 main:191]  Latitude: [2.0, 0.0, 24.9]; Longitude: [35.0, 20.0, 48.9]
[I 190407 08:17:15 main:191]  Latitude: [2.0, 15.0, 37.7]; Longitude: [35.0, 31.0, 36.9]
[I 190407 08:17:20 main:191]  Latitude: [2.0, 30.0, 50.4]; Longitude: [35.0, 42.0, 25.1]
[I 190407 08:17:25 main:191]  Latitude: [2.0, 46.0, 3.1]; Longitude: [35.0, 53.0, 13.6]
[I 190407 08:17:30 main:191]  Latitude: [3.0, 1.0, 15.6]; Longitude: [36.0, 4.0, 2.4]
[I 190407 08:17:35 main:191]  Latitude: [3.0, 16.0, 28.0]; Longitude: [36.0, 14.0, 51.6]
[I 190407 08:17:41 main:191]  Latitude: [3.0, 31.0, 40.3]; Longitude: [36.0, 25.0, 41.1]
[I 190407 08:17:46 main:191]  Latitude: [3.0, 49.0, 54.8]; Longitude: [36.0, 38.0, 41.1]
[I 190407 08:17:51 main:191]  Latitude: [4.0, 5.0, 6.7]; Longitude: [36.0, 49.0, 31.5]
[I 190407 08:17:56 main:191]  Latitude: [4.0, 20.0, 18.5]; Longitude: [37.0, 0.0, 22.5]
[I 190407 08:18:01 main:191]  Latitude: [4.0, 35.0, 30.0]; Longitude: [37.0, 11.0, 13.9]
[I 190407 08:18:06 main:191]  Latitude: [4.0, 50.0, 41.4]; Longitude: [37.0, 22.0, 5.8]
[I 190407 08:18:11 main:191]  Latitude: [5.0, 5.0, 52.6]; Longitude: [37.0, 32.0, 58.4]
[I 190407 08:18:16 main:191]  Latitude: [5.0, 21.0, 3.5]; Longitude: [37.0, 43.0, 51.4]
[I 190407 08:18:21 main:191]  Latitude: [5.0, 36.0, 14.2]; Longitude: [37.0, 54.0, 45.1]
[I 190407 08:18:26 main:191]  Latitude: [5.0, 51.0, 24.7]; Longitude: [38.0, 5.0, 39.5]
[I 190407 08:18:31 main:191]  Latitude: [6.0, 6.0, 35.0]; Longitude: [38.0, 16.0, 34.5]
[I 190407 08:18:36 main:191]  Latitude: [6.0, 21.0, 44.9]; Longitude: [38.0, 27.0, 30.2]
[I 190407 08:18:41 main:191]  Latitude: [6.0, 36.0, 54.6]; Longitude: [38.0, 38.0, 26.6]
[I 190407 08:18:46 main:191]  Latitude: [6.0, 52.0, 4.0]; Longitude: [38.0, 49.0, 23.8]
[I 190407 08:18:51 main:191]  Latitude: [7.0, 7.0, 13.1]; Longitude: [39.0, 0.0, 21.8]
[I 190407 08:18:57 main:191]  Latitude: [7.0, 22.0, 21.9]; Longitude: [39.0, 11.0, 20.6]
[I 190407 08:19:02 main:191]  Latitude: [7.0, 40.0, 32.0]; Longitude: [39.0, 24.0, 32.2]
[I 190407 08:19:07 main:191]  Latitude: [7.0, 55.0, 40.0]; Longitude: [39.0, 35.0, 32.9]
[I 190407 08:19:12 main:191]  Latitude: [8.0, 10.0, 47.7]; Longitude: [39.0, 46.0, 34.5]
[I 190407 08:19:17 main:191]  Latitude: [8.0, 25.0, 55.1]; Longitude: [39.0, 57.0, 37.1]
[I 190407 08:19:22 main:191]  Latitude: [8.0, 41.0, 2.0]; Longitude: [40.0, 8.0, 40.6]
[I 190407 08:19:27 main:191]  Latitude: [8.0, 56.0, 8.6]; Longitude: [40.0, 19.0, 45.1]
[I 190407 08:19:32 main:191]  Latitude: [9.0, 11.0, 14.8]; Longitude: [40.0, 30.0, 50.7]
[I 190407 08:19:37 main:191]  Latitude: [9.0, 26.0, 20.6]; Longitude: [40.0, 41.0, 57.3]
[I 190407 08:19:42 main:191]  Latitude: [9.0, 41.0, 25.9]; Longitude: [40.0, 53.0, 5.0]
[I 190407 08:19:47 main:191]  Latitude: [9.0, 56.0, 30.8]; Longitude: [41.0, 4.0, 13.8]
[I 190407 08:19:52 main:191]  Latitude: [10.0, 11.0, 35.3]; Longitude: [41.0, 15.0, 23.8]
[I 190407 08:19:57 main:191]  Latitude: [10.0, 26.0, 39.3]; Longitude: [41.0, 26.0, 35.0]
[I 190407 08:20:02 main:191]  Latitude: [10.0, 41.0, 42.8]; Longitude: [41.0, 37.0, 47.4]
[I 190407 08:20:08 main:191]  Latitude: [10.0, 59.0, 46.4]; Longitude: [41.0, 51.0, 15.9]
[I 190407 08:20:13 main:191]  Latitude: [11.0, 14.0, 48.8]; Longitude: [42.0, 2.0, 31.0]
[I 190407 08:20:18 main:191]  Latitude: [11.0, 29.0, 50.7]; Longitude: [42.0, 13.0, 47.5]
[I 190407 08:20:23 main:191]  Latitude: [11.0, 44.0, 52.1]; Longitude: [42.0, 25.0, 5.4]
[I 190407 08:20:28 main:191]  Latitude: [11.0, 59.0, 52.9]; Longitude: [42.0, 36.0, 24.6]
[I 190407 08:20:33 main:191]  Latitude: [12.0, 14.0, 53.2]; Longitude: [42.0, 47.0, 45.2]
[I 190407 08:20:38 main:191]  Latitude: [12.0, 29.0, 53.0]; Longitude: [42.0, 59.0, 7.3]
[I 190407 08:20:43 main:191]  Latitude: [12.0, 44.0, 52.1]; Longitude: [43.0, 10.0, 30.8]
[I 190407 08:20:48 main:191]  Latitude: [12.0, 59.0, 50.7]; Longitude: [43.0, 21.0, 55.9]
[I 190407 08:20:53 main:191]  Latitude: [13.0, 14.0, 48.6]; Longitude: [43.0, 33.0, 22.4]
[I 190407 08:20:58 main:191]  Latitude: [13.0, 29.0, 45.9]; Longitude: [43.0, 44.0, 50.6]
[I 190407 08:21:03 main:191]  Latitude: [13.0, 44.0, 42.6]; Longitude: [43.0, 56.0, 20.4]
[I 190407 08:21:09 main:191]  Latitude: [13.0, 59.0, 38.6]; Longitude: [44.0, 7.0, 51.8]
[I 190407 08:21:14 main:191]  Latitude: [14.0, 17.0, 33.0]; Longitude: [44.0, 21.0, 43.7]
[I 190407 08:21:19 main:191]  Latitude: [14.0, 32.0, 27.6]; Longitude: [44.0, 33.0, 18.8]
[I 190407 08:21:24 main:191]  Latitude: [14.0, 47.0, 21.4]; Longitude: [44.0, 44.0, 55.7]
[I 190407 08:21:29 main:191]  Latitude: [15.0, 2.0, 14.6]; Longitude: [44.0, 56.0, 34.3]
[I 190407 08:21:34 main:191]  Latitude: [15.0, 17.0, 7.0]; Longitude: [45.0, 8.0, 14.8]
[I 190407 08:21:39 main:191]  Latitude: [15.0, 31.0, 58.7]; Longitude: [45.0, 19.0, 57.1]
[I 190407 08:21:44 main:191]  Latitude: [15.0, 46.0, 49.7]; Longitude: [45.0, 31.0, 41.3]
[I 190407 08:21:49 main:191]  Latitude: [16.0, 1.0, 39.8]; Longitude: [45.0, 43.0, 27.4]
[I 190407 08:21:54 main:191]  Latitude: [16.0, 16.0, 29.2]; Longitude: [45.0, 55.0, 15.4]
[I 190407 08:21:59 main:191]  Latitude: [16.0, 31.0, 17.8]; Longitude: [46.0, 7.0, 5.5]
[I 190407 08:22:04 main:191]  Latitude: [16.0, 46.0, 5.6]; Longitude: [46.0, 18.0, 57.5]
[I 190407 08:22:09 main:191]  Latitude: [17.0, 0.0, 52.6]; Longitude: [46.0, 30.0, 51.6]
[I 190407 08:22:14 main:191]  Latitude: [17.0, 15.0, 38.7]; Longitude: [46.0, 42.0, 47.8]
[I 190407 08:22:20 main:191]  Latitude: [17.0, 30.0, 24.0]; Longitude: [46.0, 54.0, 46.1]
[I 190407 08:22:25 main:191]  Latitude: [17.0, 48.0, 5.2]; Longitude: [47.0, 9.0, 11.0]
[I 190407 08:22:30 main:191]  Latitude: [18.0, 2.0, 48.5]; Longitude: [47.0, 21.0, 14.1]
[I 190407 08:22:35 main:191]  Latitude: [18.0, 17.0, 30.9]; Longitude: [47.0, 33.0, 19.5]
[I 190407 08:22:40 main:191]  Latitude: [18.0, 32.0, 12.5]; Longitude: [47.0, 45.0, 27.1]
[I 190407 08:22:45 main:191]  Latitude: [18.0, 46.0, 53.0]; Longitude: [47.0, 57.0, 37.0]
[I 190407 08:22:50 main:191]  Latitude: [19.0, 1.0, 32.6]; Longitude: [48.0, 9.0, 49.3]
[I 190407 08:22:55 main:191]  Latitude: [19.0, 16.0, 11.3]; Longitude: [48.0, 22.0, 4.0]
[I 190407 08:23:00 main:191]  Latitude: [19.0, 30.0, 48.9]; Longitude: [48.0, 34.0, 21.2]
[I 190407 08:23:05 main:191]  Latitude: [19.0, 45.0, 25.6]; Longitude: [48.0, 46.0, 40.7]
[I 190407 08:23:10 main:191]  Latitude: [20.0, 0.0, 1.2]; Longitude: [48.0, 59.0, 2.8]
[I 190407 08:23:15 main:191]  Latitude: [20.0, 14.0, 35.8]; Longitude: [49.0, 11.0, 27.4]
[I 190407 08:23:20 main:191]  Latitude: [20.0, 29.0, 9.3]; Longitude: [49.0, 23.0, 54.6]
[I 190407 08:23:25 main:191]  Latitude: [20.0, 43.0, 41.8]; Longitude: [49.0, 36.0, 24.5]
[I 190407 08:23:30 main:191]  Latitude: [20.0, 58.0, 13.1]; Longitude: [49.0, 48.0, 56.9]
[I 190407 08:23:36 main:191]  Latitude: [21.0, 12.0, 43.4]; Longitude: [50.0, 1.0, 32.1]
[I 190407 08:23:41 main:191]  Latitude: [21.0, 30.0, 6.2]; Longitude: [50.0, 16.0, 41.9]
[I 190407 08:23:46 main:191]  Latitude: [21.0, 44.0, 34.0]; Longitude: [50.0, 29.0, 23.1]
[I 190407 08:23:51 main:191]  Latitude: [21.0, 59.0, 0.6]; Longitude: [50.0, 42.0, 7.2]
[I 190407 08:23:56 main:191]  Latitude: [22.0, 13.0, 26.0]; Longitude: [50.0, 54.0, 54.1]
[I 190407 08:24:01 main:191]  Latitude: [22.0, 27.0, 50.2]; Longitude: [51.0, 7.0, 43.9]
[I 190407 08:24:06 main:191]  Latitude: [22.0, 42.0, 13.2]; Longitude: [51.0, 20.0, 36.6]
[I 190407 08:24:11 main:191]  Latitude: [22.0, 56.0, 34.9]; Longitude: [51.0, 33.0, 32.4]
[I 190407 08:24:16 main:191]  Latitude: [23.0, 10.0, 55.4]; Longitude: [51.0, 46.0, 31.2]
[I 190407 08:24:21 main:191]  Latitude: [23.0, 25.0, 14.6]; Longitude: [51.0, 59.0, 33.0]
[I 190407 08:24:26 main:191]  Latitude: [23.0, 39.0, 32.5]; Longitude: [52.0, 12.0, 37.9]
[I 190407 08:24:31 main:191]  Latitude: [23.0, 53.0, 49.1]; Longitude: [52.0, 25.0, 46.0]
[I 190407 08:24:36 main:191]  Latitude: [24.0, 8.0, 4.4]; Longitude: [52.0, 38.0, 57.3]
[I 190407 08:24:42 main:191]  Latitude: [24.0, 25.0, 8.8]; Longitude: [52.0, 54.0, 51.1]
[I 190407 08:24:47 main:191]  Latitude: [24.0, 39.0, 21.1]; Longitude: [53.0, 8.0, 9.5]
[I 190407 08:24:52 main:191]  Latitude: [24.0, 53.0, 31.9]; Longitude: [53.0, 21.0, 31.3]
[I 190407 08:24:57 main:191]  Latitude: [25.0, 7.0, 41.3]; Longitude: [53.0, 34.0, 56.5]
[I 190407 08:25:02 main:191]  Latitude: [25.0, 21.0, 49.3]; Longitude: [53.0, 48.0, 25.0]
[I 190407 08:25:07 main:191]  Latitude: [25.0, 35.0, 55.8]; Longitude: [54.0, 1.0, 57.0]
[I 190407 08:25:13 main:191]  Latitude: [25.0, 50.0, 0.8]; Longitude: [54.0, 15.0, 32.6]
[I 190407 08:25:19 main:191]  Latitude: [26.0, 9.0, 41.2]; Longitude: [54.0, 34.0, 40.3]
[I 190407 08:25:24 main:191]  Latitude: [26.0, 23.0, 42.6]; Longitude: [54.0, 48.0, 24.4]
[I 190407 08:25:29 main:191]  Latitude: [26.0, 37.0, 42.3]; Longitude: [55.0, 2.0, 12.2]
[I 190407 08:25:34 main:191]  Latitude: [26.0, 51.0, 40.5]; Longitude: [55.0, 16.0, 3.7]
[I 190407 08:25:39 main:191]  Latitude: [27.0, 5.0, 37.1]; Longitude: [55.0, 29.0, 58.9]
[I 190407 08:25:44 main:191]  Latitude: [27.0, 19.0, 32.0]; Longitude: [55.0, 43.0, 58.0]
[I 190407 08:25:49 main:191]  Latitude: [27.0, 33.0, 25.3]; Longitude: [55.0, 58.0, 0.8]
[I 190407 08:25:54 main:191]  Latitude: [27.0, 47.0, 16.9]; Longitude: [56.0, 12.0, 7.6]
[I 190407 08:25:59 main:191]  Latitude: [28.0, 1.0, 6.8]; Longitude: [56.0, 26.0, 18.3]
[I 190407 08:26:04 main:191]  Latitude: [28.0, 14.0, 55.0]; Longitude: [56.0, 40.0, 33.0]
[I 190407 08:26:09 main:191]  Latitude: [28.0, 28.0, 41.4]; Longitude: [56.0, 54.0, 51.7]
[I 190407 08:26:14 main:191]  Latitude: [28.0, 42.0, 26.1]; Longitude: [57.0, 9.0, 14.4]
[I 190407 08:26:19 main:191]  Latitude: [28.0, 56.0, 8.9]; Longitude: [57.0, 23.0, 41.3]
[I 190407 08:26:24 main:191]  Latitude: [29.0, 9.0, 50.0]; Longitude: [57.0, 38.0, 12.4]
[I 190407 08:26:30 main:191]  Latitude: [29.0, 26.0, 12.7]; Longitude: [57.0, 55.0, 43.3]
[I 190407 08:26:35 main:191]  Latitude: [29.0, 39.0, 49.6]; Longitude: [58.0, 10.0, 23.7]
[I 190407 08:26:40 main:191]  Latitude: [29.0, 53.0, 24.6]; Longitude: [58.0, 25.0, 8.5]
[I 190407 08:26:45 main:191]  Latitude: [30.0, 6.0, 57.7]; Longitude: [58.0, 39.0, 57.6]
[I 190407 08:26:50 main:191]  Latitude: [30.0, 20.0, 28.8]; Longitude: [58.0, 54.0, 51.2]
[I 190407 08:26:55 main:191]  Latitude: [30.0, 33.0, 57.9]; Longitude: [59.0, 9.0, 49.2]
[I 190407 08:27:00 main:191]  Latitude: [30.0, 47.0, 25.0]; Longitude: [59.0, 24.0, 51.7]
[I 190407 08:27:05 main:191]  Latitude: [31.0, 0.0, 50.0]; Longitude: [59.0, 39.0, 58.9]
[I 190407 08:27:10 main:191]  Latitude: [31.0, 14.0, 13.0]; Longitude: [59.0, 55.0, 10.7]
[I 190407 08:27:15 main:191]  Latitude: [31.0, 27.0, 33.9]; Longitude: [60.0, 10.0, 27.1]
[I 190407 08:27:20 main:191]  Latitude: [31.0, 40.0, 52.6]; Longitude: [60.0, 25.0, 48.3]
[I 190407 08:27:25 main:191]  Latitude: [31.0, 54.0, 9.2]; Longitude: [60.0, 41.0, 14.3]
[I 190407 08:27:31 main:191]  Latitude: [32.0, 7.0, 23.6]; Longitude: [60.0, 56.0, 45.0]
[I 190407 08:27:36 main:191]  Latitude: [32.0, 23.0, 13.9]; Longitude: [61.0, 15.0, 28.5]
[I 190407 08:27:41 main:191]  Latitude: [32.0, 36.0, 23.4]; Longitude: [61.0, 31.0, 10.1]
[I 190407 08:27:46 main:191]  Latitude: [32.0, 49.0, 30.6]; Longitude: [61.0, 46.0, 56.6]
[I 190407 08:27:51 main:191]  Latitude: [33.0, 2.0, 35.5]; Longitude: [62.0, 2.0, 48.3]
[I 190407 08:27:56 main:191]  Latitude: [33.0, 15.0, 38.0]; Longitude: [62.0, 18.0, 45.0]
[I 190407 08:28:01 main:191]  Latitude: [33.0, 28.0, 38.1]; Longitude: [62.0, 34.0, 46.9]
[I 190407 08:28:06 main:191]  Latitude: [33.0, 41.0, 35.9]; Longitude: [62.0, 50.0, 54.1]
[I 190407 08:28:11 main:191]  Latitude: [33.0, 54.0, 31.2]; Longitude: [63.0, 7.0, 6.4]
[I 190407 08:28:16 main:191]  Latitude: [34.0, 7.0, 24.0]; Longitude: [63.0, 23.0, 24.1]
[I 190407 08:28:21 main:191]  Latitude: [34.0, 20.0, 14.3]; Longitude: [63.0, 39.0, 47.1]
[I 190407 08:28:26 main:191]  Latitude: [34.0, 33.0, 2.1]; Longitude: [63.0, 56.0, 15.6]
[I 190407 08:28:32 main:191]  Latitude: [34.0, 48.0, 20.0]; Longitude: [64.0, 16.0, 9.0]
[I 190407 08:28:37 main:191]  Latitude: [35.0, 1.0, 2.0]; Longitude: [64.0, 32.0, 49.6]
[I 190407 08:28:42 main:191]  Latitude: [35.0, 13.0, 41.4]; Longitude: [64.0, 49.0, 35.7]
[I 190407 08:28:47 main:191]  Latitude: [35.0, 26.0, 18.2]; Longitude: [65.0, 6.0, 27.5]
[I 190407 08:28:52 main:191]  Latitude: [35.0, 38.0, 52.2]; Longitude: [65.0, 23.0, 25.0]
[I 190407 08:28:57 main:191]  Latitude: [35.0, 51.0, 23.4]; Longitude: [65.0, 40.0, 28.2]
[I 190407 08:29:02 main:191]  Latitude: [36.0, 3.0, 51.9]; Longitude: [65.0, 57.0, 37.3]
[I 190407 08:29:07 main:191]  Latitude: [36.0, 16.0, 17.5]; Longitude: [66.0, 14.0, 52.2]
[I 190407 08:29:12 main:191]  Latitude: [36.0, 28.0, 40.3]; Longitude: [66.0, 32.0, 13.0]
[I 190407 08:29:17 main:191]  Latitude: [36.0, 41.0, 0.2]; Longitude: [66.0, 49.0, 39.7]
[I 190407 08:29:22 main:191]  Latitude: [36.0, 53.0, 17.1]; Longitude: [67.0, 7.0, 12.5]
[I 190407 08:29:27 main:191]  Latitude: [37.0, 5.0, 31.0]; Longitude: [67.0, 24.0, 51.4]
[I 190407 08:29:33 main:191]  Latitude: [37.0, 17.0, 42.0]; Longitude: [67.0, 42.0, 36.3]
[I 190407 08:29:38 main:191]  Latitude: [37.0, 32.0, 15.0]; Longitude: [68.0, 4.0, 2.4]
[I 190407 08:29:43 main:191]  Latitude: [37.0, 44.0, 19.2]; Longitude: [68.0, 22.0, 1.0]
[I 190407 08:29:48 main:191]  Latitude: [37.0, 56.0, 20.2]; Longitude: [68.0, 40.0, 5.9]
[I 190407 08:29:53 main:191]  Latitude: [38.0, 8.0, 18.1]; Longitude: [68.0, 58.0, 17.2]
[I 190407 08:29:58 main:191]  Latitude: [38.0, 20.0, 12.7]; Longitude: [69.0, 16.0, 34.8]
[I 190407 08:30:03 main:191]  Latitude: [38.0, 32.0, 4.0]; Longitude: [69.0, 34.0, 58.9]
[I 190407 08:30:08 main:191]  Latitude: [38.0, 43.0, 52.1]; Longitude: [69.0, 53.0, 29.5]
[I 190407 08:30:13 main:191]  Latitude: [38.0, 55.0, 36.8]; Longitude: [70.0, 12.0, 6.6]
[I 190407 08:30:18 main:191]  Latitude: [39.0, 7.0, 18.1]; Longitude: [70.0, 30.0, 50.3]
[I 190407 08:30:23 main:191]  Latitude: [39.0, 18.0, 56.0]; Longitude: [70.0, 49.0, 40.6]
[I 190407 08:30:28 main:191]  Latitude: [39.0, 30.0, 30.4]; Longitude: [71.0, 8.0, 37.7]
[I 190407 08:30:33 main:191]  Latitude: [39.0, 42.0, 1.2]; Longitude: [71.0, 27.0, 41.5]
[I 190407 08:30:39 main:191]  Latitude: [39.0, 55.0, 45.6]; Longitude: [71.0, 50.0, 43.0]
[I 190407 08:30:44 main:191]  Latitude: [40.0, 7.0, 8.6]; Longitude: [72.0, 10.0, 1.8]
[I 190407 08:30:49 main:191]  Latitude: [40.0, 18.0, 27.9]; Longitude: [72.0, 29.0, 27.5]
[I 190407 08:30:54 main:191]  Latitude: [40.0, 29.0, 43.6]; Longitude: [72.0, 49.0, 0.2]
[I 190407 08:30:59 main:191]  Latitude: [40.0, 40.0, 55.4]; Longitude: [73.0, 8.0, 39.9]
[I 190407 08:31:04 main:191]  Latitude: [40.0, 52.0, 3.5]; Longitude: [73.0, 28.0, 26.6]
[I 190407 08:31:09 main:191]  Latitude: [41.0, 3.0, 7.8]; Longitude: [73.0, 48.0, 20.3]
[I 190407 08:31:14 main:191]  Latitude: [41.0, 14.0, 8.1]; Longitude: [74.0, 8.0, 21.3]
[I 190407 08:31:19 main:191]  Latitude: [41.0, 25.0, 4.5]; Longitude: [74.0, 28.0, 29.3]
[I 190407 08:31:24 main:191]  Latitude: [41.0, 35.0, 56.9]; Longitude: [74.0, 48.0, 44.7]
[I 190407 08:31:29 main:191]  Latitude: [41.0, 46.0, 45.3]; Longitude: [75.0, 9.0, 7.2]
[I 190407 08:31:34 main:191]  Latitude: [41.0, 57.0, 29.6]; Longitude: [75.0, 29.0, 37.1]
[I 190407 08:31:40 main:191]  Latitude: [42.0, 8.0, 9.8]; Longitude: [75.0, 50.0, 14.3]
[I 190407 08:31:45 main:191]  Latitude: [42.0, 20.0, 52.5]; Longitude: [76.0, 15.0, 8.7]
[I 190407 08:31:50 main:191]  Latitude: [42.0, 31.0, 23.4]; Longitude: [76.0, 36.0, 2.2]
[I 190407 08:31:55 main:191]  Latitude: [42.0, 41.0, 50.0]; Longitude: [76.0, 57.0, 3.2]
[I 190407 08:32:00 main:191]  Latitude: [42.0, 52.0, 12.3]; Longitude: [77.0, 18.0, 11.6]
[I 190407 08:32:05 main:191]  Latitude: [43.0, 2.0, 30.2]; Longitude: [77.0, 39.0, 27.6]
[I 190407 08:32:10 main:191]  Latitude: [43.0, 12.0, 43.6]; Longitude: [78.0, 0.0, 51.2]
[I 190407 08:32:15 main:191]  Latitude: [43.0, 22.0, 52.6]; Longitude: [78.0, 22.0, 22.4]
[I 190407 08:32:20 main:191]  Latitude: [43.0, 32.0, 57.0]; Longitude: [78.0, 44.0, 1.2]
[I 190407 08:32:25 main:191]  Latitude: [43.0, 42.0, 56.8]; Longitude: [79.0, 5.0, 47.6]
[I 190407 08:32:30 main:191]  Latitude: [43.0, 52.0, 52.0]; Longitude: [79.0, 27.0, 41.8]
[I 190407 08:32:35 main:191]  Latitude: [44.0, 2.0, 42.4]; Longitude: [79.0, 49.0, 43.6]
[I 190407 08:32:40 main:191]  Latitude: [44.0, 12.0, 28.1]; Longitude: [80.0, 11.0, 53.2]
[I 190407 08:32:46 main:191]  Latitude: [44.0, 24.0, 4.6]; Longitude: [80.0, 38.0, 39.0]
